text,text_pair,label
['In what year was Chopin born?'],"['Frédéric François Chopin (/ˈʃoʊpæn/; French pronunciation: \u200b[fʁe.de.ʁik fʁɑ̃.swa ʃɔ.pɛ̃]; 22 February or 1 March 1810 – 17 October 1849), born Fryderyk Franciszek Chopin,[n 1] was a Polish and French (by citizenship and birth of father) composer and a virtuoso pianist of the Romantic era, who wrote primarily for the solo piano.']",[1]
['In which year did Andrew Johnson become President?'],"['In 1864, Andrew Johnson (a War Democrat from Tennessee) was elected Vice President under Abraham Lincoln.']",[0]
['New Haven served as home to what two notable 19th century architects?'],"['The city has been home to a number of architects and architectural firms that have left their mark on the city including Ithiel Town and Henry Austin in the 19th century and Cesar Pelli, Warren Platner, Kevin Roche, Herbert Newman and Barry Svigals in the 20th.']",[1]
['In what year did the establishment of Coconut Grove occur?'],"[""Coconut Grove was established in 1825 and is the location of Miami's City Hall in Dinner Key, the Coconut Grove Playhouse, CocoWalk, many nightclubs, bars, restaurants and bohemian shops, and as such, is very popular with local college students.""]",[1]
['What elements in 19th century European literature were a reaction to the romanticism movement?'],['The inevitable reaction was the explosion of Romanticism in the later 18th century which reclaimed the imaginative and fantastical bias of old romances and folk-literature and asserted the primacy of individual experience and emotion.'],[0]
['What is the common term for an IFGET?'],"['Also, both devices operate in the depletion mode, they both have a high input impedance, and they both conduct current under the control of an input voltage.']",[0]
['What was the title of Pippin?'],['The 7th century was a tumultuous period of wars between Austrasia and Neustria.'],[0]
['Where do state banquets take place?'],"['On this grand occasion, all the state rooms are in use, as the royal family proceed through them, beginning at the great north doors of the Picture Gallery.']",[0]
"[""What film won the Palme d'Or at Cannes in 1998?""]","['Cacoyannis also directed Zorba the Greek with Anthony Quinn which received Best Director, Best Adapted Screenplay and Best Film nominations.']",[0]
['Who was Henry Hudson working for?'],"['He proceeded to sail up what he named the North River, also called the Mauritis River, and now known as the Hudson River, to the site of the present-day New York State capital of Albany in the belief that it might represent an oceanic tributary.']",[0]
['What process caused the financial system to both expand and become fragile?'],"['Thus, policymakers did not immediately recognize the increasingly important role played by financial institutions such as investment banks and hedge funds, also known as the shadow banking system.']",[0]
"[""Who designed the Parc de l'Orangerie?""]","[""Strasbourg features a number of prominent parks, of which several are of cultural and historical interest: the Parc de l'Orangerie, laid out as a French garden by André le Nôtre and remodeled as an English garden on behalf of Joséphine de Beauharnais, now displaying noteworthy French gardens, a neo-classical castle and a small zoo; the Parc de la Citadelle, built around impressive remains of the 17th-century fortress erected close to the Rhine by Vauban; the Parc de Pourtalès, laid out in English style around a baroque castle (heavily restored in the 19th century) that now houses a small three-star hotel, and featuring an open-air museum of international contemporary sculpture.""]",[1]
['What percent of the Bronx is Hispanic and Latino Americans?'],"[""In 2009, Hispanic and Latino Americans represented 52.0% of the Bronx's population.""]",[1]
['How large is Lafayette Park?'],['The 78-acre'],[1]
['How far is Tucson from Phoenix?'],['The city is  located 108 miles (174 km) southeast of Phoenix and 60 mi (97 km) north of the U.S.-Mexico border.'],[1]
"['What forces measurement attempts to choose between trade-offs, in quanta?']",['There are a number of other such pairs of physically measurable values which obey a similar rule.'],[0]
['What type of BYU TV network opened in 2000 under Pres. Merrill J. Bateman?'],"['Bateman was responsible for the building of 36 new buildings for the university both on and off campus, including the expansion of the Harold B. Lee Library.']",[0]
"[""Which historian commented that the king's act in associating with Chamberlain as unconstitutional?""]","['While broadly popular among the general public, Chamberlain\'s policy towards Hitler was the subject of some opposition in the House of Commons, which led historian John Grigg to describe the King\'s behaviour in associating himself so prominently with a politician as ""the most unconstitutional act by a British sovereign in the present century"".']",[1]
['Which conservative party is popularly against joining the EU?'],"['Full EU membership is a long-term objective of some in the Swiss government, but there is considerable popular sentiment against this supported by the conservative SVP party.']",[1]
['What is a notable achievement about the Kleines Fest im Großen Garten?'],['The most important Cabaret-Event is the Kleines Fest'],[0]
['What did the Ming dynasty create?'],"['According to the official Twenty-Four Histories, the History of Ming compiled in 1739 by the subsequent Qing dynasty (1644–1912), the Ming dynasty established the ""É-Lì-Sī Army-Civilian Marshal Office"" (Chinese: 俄力思軍民元帥府) in western Tibet and installed the ""Ü-Tsang Itinerant High Commandery"" and ""Amdo-Kham Itinerant High Commandery"" to administer Kham.']",[1]
['What can be used to make glass less refractive?'],"['These high-index glasses (inaccurately known as ""crystal"" when used in glass vessels) cause more chromatic dispersion of light, and are prized for their diamond-like optical properties.']",[0]
['What is a something that determines the size of thermal mass?'],['Thermal mass is any material that can be used to store heat—heat from the Sun in the case of solar energy.'],[0]
