text,text_pair,label
['What do pyrenoids look like?'],['Pyrenoids are roughly spherical and highly refractive bodies which are a site of starch accumulation in plants that contain them.'],[1]
['What are cestida called?'],"['The Cestida (""belt animals"") are ribbon-shaped planktonic animals, with the mouth and aboral organ aligned in the middle of opposite edges of the ribbon.']",[1]
['The Super Bowl 50 Host Committee said it would be the most what ever?'],['The Super Bowl 50'],[0]
['Who founded the UMC?'],"['Founded in 1968 by the union of the Methodist Church (USA) and the Evangelical United Brethren Church, the UMC traces its roots back to the revival movement of John and Charles Wesley in England as well as the Great Awakening in the United States.']",[1]
['What does  mnemiopsis eat?'],"['Ctenophores may be abundant during the summer months in some coastal locations, but in other places they are uncommon and difficult to find.']",[0]
['Which young general did Genghis Khan send to conquer Qara Khitai?'],"['Genghis Khan decided to conquer the Qara Khitai and defeat Kuchlug, possibly to take him out of power.']",[0]
['What do chloroplasts in mesophyll cells store carbon dioxide in?'],"['They store CO2 in a four-carbon compound, which is why the process is called C4 photosynthesis.']",[1]
['What popular environmentalist is also a university alumni member?'],"['In science, alumni include astronomers Carl Sagan, a prominent contributor to the scientific research of extraterrestrial life, and Edwin Hubble, known for ""Hubble\'s Law"", NASA astronaut John M. Grunsfeld, geneticist James Watson, best known as one of the co-discoverers of the structure of DNA, experimental physicist Luis Alvarez, popular environmentalist David Suzuki, balloonist Jeannette Piccard, biologists Ernest Everett']",[1]
['Which country did Rewe-Zentrale AG wish to import from?'],"['German liqueurs were over 25 per cent alcohol, but Cassis de Dijon, which Rewe-Zentrale AG wished to import from France, only had 15 to 20 per cent alcohol.']",[1]
['How is Genghis Khan spelled in Turkic?'],['Temüjin is written in Chinese as simplified Chinese: 铁木真; traditional Chinese: 鐵木眞; pinyin: Tiěmùzhēn.'],[0]
"['What was originally on the spacesuits prior to the clear ""fishbowl"" helmet?']","['After an unmanned LM test flight AS-206, a crew would fly the first Block II CSM and LM in a dual mission known as AS-207/208, or AS-278 (each spacecraft would be launched on a separate Saturn IB.)']",[0]
"[""When did Subutai's army return to Mongolia?""]","['Genghis Khan recalled Subutai back to Mongolia soon afterwards, and Jebe died on the road back to Samarkand.']",[0]
"['Where was a beer, wine and food festival held at prior to the Super Bowl?']","['In addition, there are $2 million worth of other ancillary events, including a week-long event at the Santa Clara Convention Center, a beer, wine and food festival at Bellomy Field at Santa Clara University, and a pep rally.']",[1]
"['What is the ABC affiliate that serves Lima, Ohio?']","['Currently, New Jersey, Rhode Island and Delaware are the only U.S. states where ABC does not have a locally licensed affiliate (New Jersey is served by New York City O&O WABC-TV and Philadelphia O&O WPVI-TV; Rhode Island is served by New Bedford, Massachusetts-licensed WLNE; and Delaware is served by WPVI and Salisbury, Maryland affiliate WMDT).']",[0]
"[""When did the General Sejm make Warsaw it's permanent seat?""]","['In 1529, Warsaw for the first time became the seat of the General Sejm, permanent from 1569.']",[1]
['What kind of committee considered legislation on the development of the Edinburgh Tram Network?'],"['Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.']",[1]
['What field involves the study of the immune system?'],['Immunology covers the study of all aspects of the immune system.'],[1]
['What is chloroplast DNA abbreviated as?'],"['Its existence was first proved in 1962, and first sequenced in 1986—when two Japanese research teams sequenced the chloroplast DNA of liverwort and tobacco.']",[0]
['Bacteria often secrete what kind of proteins to ingest a physical barrier?'],"['Alternatively, using a type III secretion system, they may insert a hollow tube into the host cell, providing a direct route for proteins to move from the pathogen to the host.']",[0]
['When was the divestment from South Africa movement?'],"['During the divestment from South Africa movement in the late 1980s, student activists erected a symbolic ""shantytown"" on Harvard Yard and blockaded a speech given by South African Vice Consul Duke Kent-Brown.']",[1]
['What shape are granal thylakoids?'],"['There are two types of thylakoids—granal thylakoids, which are arranged in grana, and stromal thylakoids, which are in contact with the stroma.']",[0]
['In what year did ABC agree to finance Disneyland?'],['Walt Disney and his brother Roy contacted Goldenson at the end of 1953 for ABC to agree to finance part of the Disneyland project in exchange for producing a television program for the network.'],[0]
['Where did British resettle many Acadians?'],"['The British resettled many Acadians throughout its North American provinces, but many went to France, and some went to New Orleans, which they had expected to remain French.']",[1]
['How many granal thylakoids can be in each granum?'],"['Each granum can contain anywhere from two to a hundred thylakoids, though grana with 10–20 thylakoids are most common.']",[1]
['What French animation studio did ABC purchase in 1993?'],"[""That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.""]",[1]
